bottom_themes,cross_sectional_spearman,d1_role,evidence_lane,horizon,long_short_spread,negative_leg_count,negative_leg_return,portfolio,positive_leg_count,positive_leg_return,signal_date,theme_count,top_themes
solar_energy,0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0867240370579675,1,0.0867240370579675,top1_bottom1,0,0.0,2012-02-17,4,
solar_energy|cloud_computing,0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.045069328158842736,2,0.045069328158842736,top2_bottom2,0,0.0,2012-02-17,4,
solar_energy|cloud_computing,0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.045069328158842736,2,0.045069328158842736,top_half_bottom_half,0,0.0,2012-02-17,4,
solar_energy,0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.11078104656174192,1,0.11078104656174192,top1_bottom1,0,0.0,2012-02-17,4,
solar_energy|cloud_computing,0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.05270758156497918,2,0.05270758156497918,top2_bottom2,0,0.0,2012-02-17,4,
solar_energy|cloud_computing,0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.05270758156497918,2,0.05270758156497918,top_half_bottom_half,0,0.0,2012-02-17,4,
solar_energy,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.10404796018348061,1,0.10404796018348061,top1_bottom1,0,0.0,2012-02-21,4,
solar_energy|cloud_computing,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.044645740096994124,2,0.044645740096994124,top2_bottom2,0,0.0,2012-02-21,4,
solar_energy|cloud_computing,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.044645740096994124,2,0.044645740096994124,top_half_bottom_half,0,0.0,2012-02-21,4,
solar_energy,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.09145425417117437,1,0.09145425417117437,top1_bottom1,0,0.0,2012-02-21,4,
solar_energy|cloud_computing,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.03908668294449219,2,0.03908668294449219,top2_bottom2,0,0.0,2012-02-21,4,
solar_energy|cloud_computing,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.03908668294449219,2,0.03908668294449219,top_half_bottom_half,0,0.0,2012-02-21,4,
cloud_computing,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.010789662937155775,1,-0.010789662937155775,top1_bottom1,0,0.0,2012-02-22,4,
cloud_computing|semiconductors,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.007429706227858324,2,-0.007429706227858324,top2_bottom2,0,0.0,2012-02-22,4,
cloud_computing|semiconductors,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.007429706227858324,2,-0.007429706227858324,top_half_bottom_half,0,0.0,2012-02-22,4,
cloud_computing,-0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0014713431850683634,1,-0.0014713431850683634,top1_bottom1,0,0.0,2012-02-22,4,
cloud_computing|semiconductors,-0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0021891377216833874,2,-0.0021891377216833874,top2_bottom2,0,0.0,2012-02-22,4,
cloud_computing|semiconductors,-0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0021891377216833874,2,-0.0021891377216833874,top_half_bottom_half,0,0.0,2012-02-22,4,
solar_energy,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.02005177353504428,1,0.02005177353504428,top1_bottom1,0,0.0,2012-02-23,4,
solar_energy|semiconductors,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.005320226736086453,2,0.003374656864180259,top2_bottom2,1,0.0019455698719061942,2012-02-23,4,cloud_computing
solar_energy|semiconductors,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.005320226736086453,2,0.003374656864180259,top_half_bottom_half,1,0.0019455698719061942,2012-02-23,4,cloud_computing
solar_energy,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0824708677480116,1,0.0824708677480116,top1_bottom1,0,0.0,2012-02-23,4,
solar_energy|semiconductors,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.044337768159134816,2,0.04239219828722862,top2_bottom2,1,0.0019455698719061942,2012-02-23,4,cloud_computing
solar_energy|semiconductors,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.044337768159134816,2,0.04239219828722862,top_half_bottom_half,1,0.0019455698719061942,2012-02-23,4,cloud_computing
solar_energy,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.02165818633408878,1,0.02165818633408878,top1_bottom1,0,0.0,2012-02-24,4,
solar_energy|semiconductors,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.006885177575831514,2,0.006885177575831514,top2_bottom2,0,0.0,2012-02-24,4,
solar_energy|semiconductors,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.006885177575831514,2,0.006885177575831514,top_half_bottom_half,0,0.0,2012-02-24,4,
solar_energy,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0480541493386244,1,0.0480541493386244,top1_bottom1,0,0.0,2012-02-24,4,
solar_energy|semiconductors,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0240270746693122,2,0.0240270746693122,top2_bottom2,0,0.0,2012-02-24,4,
solar_energy|semiconductors,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0240270746693122,2,0.0240270746693122,top_half_bottom_half,0,0.0,2012-02-24,4,
solar_energy,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.06214873258732567,1,0.06214873258732567,top1_bottom1,0,0.0,2012-02-27,4,
solar_energy|semiconductors,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.03194244168293908,2,0.03194244168293908,top2_bottom2,0,0.0,2012-02-27,4,
solar_energy|semiconductors,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.03194244168293908,2,0.03194244168293908,top_half_bottom_half,0,0.0,2012-02-27,4,
solar_energy,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.1047933909518659,1,0.1047933909518659,top1_bottom1,0,0.0,2012-02-27,4,
solar_energy|semiconductors,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.06773236288291135,2,0.06773236288291135,top2_bottom2,0,0.0,2012-02-27,4,
solar_energy|semiconductors,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.06773236288291135,2,0.06773236288291135,top_half_bottom_half,0,0.0,2012-02-27,4,
solar_energy,1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.05604027245131815,1,0.05604027245131815,top1_bottom1,0,0.0,2012-02-28,4,
solar_energy|uranium_nuclear,1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.04508656603388139,2,0.04508656603388139,top2_bottom2,0,0.0,2012-02-28,4,
solar_energy|uranium_nuclear,1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.04508656603388139,2,0.04508656603388139,top_half_bottom_half,0,0.0,2012-02-28,4,
solar_energy,1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.12953016113512084,1,0.12953016113512084,top1_bottom1,0,0.0,2012-02-28,4,
solar_energy|uranium_nuclear,1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.11273557250044941,2,0.11273557250044941,top2_bottom2,0,0.0,2012-02-28,4,
solar_energy|uranium_nuclear,1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.11273557250044941,2,0.11273557250044941,top_half_bottom_half,0,0.0,2012-02-28,4,
solar_energy,1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.06652879317299398,1,0.06652879317299398,top1_bottom1,0,0.0,2012-02-29,4,
solar_energy|uranium_nuclear,1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.051973452823009636,2,0.051973452823009636,top2_bottom2,0,0.0,2012-02-29,4,
solar_energy|uranium_nuclear,1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.051973452823009636,2,0.051973452823009636,top_half_bottom_half,0,0.0,2012-02-29,4,
solar_energy,1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.11444328399276904,1,0.11444328399276904,top1_bottom1,0,0.0,2012-02-29,4,
solar_energy|uranium_nuclear,1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.09323660127178474,2,0.09323660127178474,top2_bottom2,0,0.0,2012-02-29,4,
solar_energy|uranium_nuclear,1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.09323660127178474,2,0.09323660127178474,top_half_bottom_half,0,0.0,2012-02-29,4,
solar_energy,0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.08661968723645941,1,0.08661968723645941,top1_bottom1,0,0.0,2012-03-01,4,
solar_energy|uranium_nuclear,0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.08749589604411695,2,0.08749589604411695,top2_bottom2,0,0.0,2012-03-01,4,
solar_energy|uranium_nuclear,0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.08749589604411695,2,0.08749589604411695,top_half_bottom_half,0,0.0,2012-03-01,4,
solar_energy,0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.07499997145693027,1,0.07499997145693027,top1_bottom1,0,0.0,2012-03-01,4,
solar_energy|uranium_nuclear,0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0672674287717821,2,0.0672674287717821,top2_bottom2,0,0.0,2012-03-01,4,
solar_energy|uranium_nuclear,0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0672674287717821,2,0.0672674287717821,top_half_bottom_half,0,0.0,2012-03-01,4,
solar_energy,0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.08446183096907522,1,0.08446183096907522,top1_bottom1,0,0.0,2012-03-02,4,
solar_energy|uranium_nuclear,0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.06849643007457062,2,0.06849643007457062,top2_bottom2,0,0.0,2012-03-02,4,
solar_energy|uranium_nuclear,0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.06849643007457062,2,0.06849643007457062,top_half_bottom_half,0,0.0,2012-03-02,4,
solar_energy,0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.037063400854337236,1,0.037063400854337236,top1_bottom1,0,0.0,2012-03-02,4,
solar_energy|uranium_nuclear,0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.03285834198881171,2,0.03285834198881171,top2_bottom2,0,0.0,2012-03-02,4,
solar_energy|uranium_nuclear,0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.03285834198881171,2,0.03285834198881171,top_half_bottom_half,0,0.0,2012-03-02,4,
solar_energy,0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0037922024378909125,1,0.0037922024378909125,top1_bottom1,0,0.0,2012-03-05,4,
solar_energy|uranium_nuclear,0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0009050297779967797,2,0.0009050297779967797,top2_bottom2,0,0.0,2012-03-05,4,
solar_energy|uranium_nuclear,0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0009050297779967797,2,0.0009050297779967797,top_half_bottom_half,0,0.0,2012-03-05,4,
solar_energy,0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.005309040014900068,1,-0.005309040014900068,top1_bottom1,0,0.0,2012-03-05,4,
solar_energy|uranium_nuclear,0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0016634170609083343,2,-0.0016634170609083343,top2_bottom2,0,0.0,2012-03-05,4,
solar_energy|uranium_nuclear,0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0016634170609083343,2,-0.0016634170609083343,top_half_bottom_half,0,0.0,2012-03-05,4,
solar_energy,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.02972563618327606,1,-0.02972563618327606,top1_bottom1,0,0.0,2012-03-06,4,
solar_energy|uranium_nuclear,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.029538945911283587,2,-0.029538945911283587,top2_bottom2,0,0.0,2012-03-06,4,
solar_energy|uranium_nuclear,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.029538945911283587,2,-0.029538945911283587,top_half_bottom_half,0,0.0,2012-03-06,4,
solar_energy,-0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.04649387667668048,1,-0.04649387667668048,top1_bottom1,0,0.0,2012-03-06,4,
solar_energy|uranium_nuclear,-0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.054623467499153144,2,-0.054623467499153144,top2_bottom2,0,0.0,2012-03-06,4,
solar_energy|uranium_nuclear,-0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.054623467499153144,2,-0.054623467499153144,top_half_bottom_half,0,0.0,2012-03-06,4,
solar_energy,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.027121300946291838,1,-0.027121300946291838,top1_bottom1,0,0.0,2012-03-07,4,
solar_energy|uranium_nuclear,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.013560650473145919,2,-0.013560650473145919,top2_bottom2,0,0.0,2012-03-07,4,
solar_energy|uranium_nuclear,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.013560650473145919,2,-0.013560650473145919,top_half_bottom_half,0,0.0,2012-03-07,4,
solar_energy,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.038744673409216945,1,-0.038744673409216945,top1_bottom1,0,0.0,2012-03-07,4,
solar_energy|uranium_nuclear,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.02086191226428047,2,-0.02086191226428047,top2_bottom2,0,0.0,2012-03-07,4,
solar_energy|uranium_nuclear,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.02086191226428047,2,-0.02086191226428047,top_half_bottom_half,0,0.0,2012-03-07,4,
solar_energy,-0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.03740082345293816,1,-0.03740082345293816,top1_bottom1,0,0.0,2012-03-08,4,
solar_energy|uranium_nuclear,-0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.040050973702989934,2,-0.040050973702989934,top2_bottom2,0,0.0,2012-03-08,4,
solar_energy|uranium_nuclear,-0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.040050973702989934,2,-0.040050973702989934,top_half_bottom_half,0,0.0,2012-03-08,4,
solar_energy,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.029089553371283827,1,-0.029089553371283827,top1_bottom1,0,0.0,2012-03-08,4,
solar_energy|uranium_nuclear,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.016530887954593898,2,-0.016530887954593898,top2_bottom2,0,0.0,2012-03-08,4,
solar_energy|uranium_nuclear,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.016530887954593898,2,-0.016530887954593898,top_half_bottom_half,0,0.0,2012-03-08,4,
solar_energy,1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0011177603008550863,1,0.0011177603008550863,top1_bottom1,0,0.0,2012-03-09,4,
solar_energy|uranium_nuclear,1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0010534513129890066,2,0.0010534513129890066,top2_bottom2,0,0.0,2012-03-09,4,
solar_energy|uranium_nuclear,1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0010534513129890066,2,0.0010534513129890066,top_half_bottom_half,0,0.0,2012-03-09,4,
solar_energy,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.03315944055844655,1,-0.03315944055844655,top1_bottom1,0,0.0,2012-03-09,4,
solar_energy|uranium_nuclear,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.014601467072245744,2,-0.014601467072245744,top2_bottom2,0,0.0,2012-03-09,4,
solar_energy|uranium_nuclear,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.014601467072245744,2,-0.014601467072245744,top_half_bottom_half,0,0.0,2012-03-09,4,
uranium_nuclear,0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.013658539066469744,1,0.013658539066469744,top1_bottom1,0,0.0,2012-03-12,4,
uranium_nuclear|solar_energy,0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.005586077519183219,2,-0.005586077519183219,top2_bottom2,0,0.0,2012-03-12,4,
uranium_nuclear|solar_energy,0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.005586077519183219,2,-0.005586077519183219,top_half_bottom_half,0,0.0,2012-03-12,4,
uranium_nuclear,1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0039024663165332374,1,0.0039024663165332374,top1_bottom1,0,0.0,2012-03-12,4,
uranium_nuclear|solar_energy,1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.008206797637018148,2,-0.008206797637018148,top2_bottom2,0,0.0,2012-03-12,4,
uranium_nuclear|solar_energy,1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.008206797637018148,2,-0.008206797637018148,top_half_bottom_half,0,0.0,2012-03-12,4,
semiconductors,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.010888172974324872,1,-0.010888172974324872,top1_bottom1,0,0.0,2012-03-13,4,
semiconductors|cloud_computing,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.0061652568656701545,2,-0.0061652568656701545,top2_bottom2,0,0.0,2012-03-13,4,
semiconductors|cloud_computing,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.0061652568656701545,2,-0.0061652568656701545,top_half_bottom_half,0,0.0,2012-03-13,4,
semiconductors,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.014899616628406775,1,-0.014899616628406775,top1_bottom1,0,0.0,2012-03-13,4,
semiconductors|cloud_computing,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.010815224230844911,2,-0.010815224230844911,top2_bottom2,0,0.0,2012-03-13,4,
semiconductors|cloud_computing,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.010815224230844911,2,-0.010815224230844911,top_half_bottom_half,0,0.0,2012-03-13,4,
uranium_nuclear,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.002946897267232851,1,-0.002946897267232851,top1_bottom1,0,0.0,2012-03-14,4,
uranium_nuclear|semiconductors,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.012367919652253256,2,-0.012367919652253256,top2_bottom2,0,0.0,2012-03-14,4,
uranium_nuclear|semiconductors,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.012367919652253256,2,-0.012367919652253256,top_half_bottom_half,0,0.0,2012-03-14,4,
uranium_nuclear,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.017681758328068398,1,0.017681758328068398,top1_bottom1,0,0.0,2012-03-14,4,
uranium_nuclear|semiconductors,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0013368596939168365,2,-0.0013368596939168365,top2_bottom2,0,0.0,2012-03-14,4,
